Thus, the bones of the skull are dovetailed by joints called sutures, which are immovable.	Thus , joints called sutures , which are immovable dovetail the bones of the skull .
 The complicated organ of hearing is protected by a winding series of minute apartments, in the rock-like portion of the temporal bone.	  a winding series of minute apartments protect The complicated organ of hearing , in the rock - like portion of the temporal bone .
Great care must be exercised by teachers that children do not form the habit of taking injurious positions at school.	teachers that children do not form the habit of taking injurious positions at school must exercise Great care .
If the seats are too low there will result an undue strain on the shoulder and the backbone; if too high, the feet have no proper support, the thighs may be bent by the weight of the feet and legs, and there is a prolonged strain on the hips and back.	If the seats are too low there will result an undue strain on the shoulder and the backbone ; if too high , the feet have no proper support , the weight of the feet and legs may bend the thighs , and there is a prolonged strain on the hips and back .
 Fractures may be caused by direct violence, as when a bone is broken at a certain point by some powerful force, as a blow from a baseball bat or a fall from a horse.	  direct violence may cause Fractures , as when a bone is broken at a certain point by some powerful force , as a blow from a baseball bat or a fall from a horse .
Again, a bone may be broken by indirect violence, as when a person being about to fall, throws out his hand to save himself.	Again , indirect violence may break a bone , as when a person being about to fall , throws out his hand to save himself .
All motion of our bodies is produced by means of muscles.	means of muscles produce All motion of our bodies .
Not only the limbs are moved by them, but even the movements of the stomach and of the heart are controlled by muscles.	they move Not only the limbs , but even the movements of the stomach and of the heart are controlled by muscles .
They are usually stimulated by nervous action.	nervous action usually stimulates them .
This is supplied by sheaths which form a double lining around the tendons.	sheaths which form a double lining around the tendons supply This .
 The head is kept balanced on the neck partly by the central position of the joint between the atlas and axis, and partly by means of strong muscles.	  partly means of strong muscles keep balanced on the neck partly by the central position of the joint between the atlas and axis , and The head .
The arm is raised from the side by a large triangular muscle on the shoulder, the deltoid, so called from its resemblance to the Greek letter delta, Δ.	a large triangular muscle on the shoulder raises from the side The arm the deltoid , so called from its resemblance to the Greek letter delta , Δ. ,
It is followed by a rapid reduction of power that more than outweighs the momentary gain, while the quality of the work is decidedly impaired from the time the alcohol is taken.	a rapid reduction of power that more than outweighs the momentary gain , while the quality of the work is decidedly impaired from the time the alcohol is taken follows It .
These organs are encroached upon by globules of fat (a hydrocarbon), which, while very good in their proper place and quantity, become a source of disorder and even of death when they abnormally invade vital structures.	globules of fat ( a hydrocarbon ) encroach upon These organs , which , while very good in their proper place and quantity , become a source of disorder and even of death when they abnormally invade vital structures .
 This is proved by the microscope, which plainly shows the condition mentioned, and the difference between the healthy tissues and those thus diseased.	  the microscope , which plainly shows the condition mentioned proves This , and the difference between the healthy tissues and those thus diseased .
In our own mind, the conviction is established, by the experience and observation of a life, that the regular routine employment of alcoholic stimulants by man in health is never, under any circumstances, useful.	In our own mind , the experience and observation of a life establishes , the conviction , that the regular routine employment of alcoholic stimulants by man in health is never , under any circumstances , useful .
 These ceaseless processes are greatly modified by the activity of the bodily functions.	  the activity of the bodily functions greatly modifies These ceaseless processes .
To a certain extent, each must be guided by his own judgment.	To a certain extent , his own judgment must guide each .
It is found by experience that pupils are not only quick to learn, but look forward eagerly to the physical exercises as an interesting change from the routine of school life.	experience finds It that pupils are not only quick to learn , but look forward eagerly to the physical exercises as an interesting change from the routine of school life .
Gelatine is obtained from the animal parts of bones and connective tissue by prolonged boiling.	prolonged boiling obtains from the animal parts of bones and connective tissue Gelatine .
 About 200 grains of common salt are required daily by an adult, but a large proportion of this is in our food.	  an adult requires daily About 200 grains of common salt , but a large proportion of this is in our food .
This action is hastened by heating.	heating hastens This action .
The lactose is converted into lactic acid by means of a special ferment.	means of a special ferment convert into lactic acid The lactose .
The ultimate cells which form the tissues are constantly being bathed by the myriads of minute blood-vessels which bring to the cells the raw material needed for their continued renewal.	the myriads of minute blood - vessels which bring to the cells the raw material needed for their continued renewal constantly are bathing The ultimate cells which form the tissues .
While the food is thus being crushed, it is moved to and fro by the varied movements of the tongue, that every part of it may be acted upon by the teeth.	While the food is thus being crushed , the varied movements of the tongue move to and fro it , that every part of it may be acted upon by the teeth .
The teeth are attached to the upper and lower maxillary bones by roots which sink into the sockets of the jaws.	roots which sink into the sockets of the jaws attach to the upper and lower maxillary bones The teeth .
The root is held in its socket by a dense fibrous membrane which surrounds the cement as the periosteum does bone.	a dense fibrous membrane which surrounds the cement as the periosteum does bone holds in its socket The root .
  The crown of the tooth is not covered by cement, but by the hard enamel, which forms a strong protection for the exposed part.	   cement not covers The crown of the tooth , but by the hard enamel , which forms a strong protection for the exposed part .
 The activity of the salivary glands is largely regulated by their abundant supply of nerves.	  their abundant supply of nerves largely regulates The activity of the salivary glands .
The flow of saliva may be checked by nervous influences, as sudden terror and undue anxiety.	nervous influences , may check The flow of saliva as sudden terror and undue anxiety .
This is done by the ferment ptyalin     contained in saliva.	the ferment ptyalin      contained in saliva does This .
The walls of the stomach are formed by four coats, known successively from without as serous, muscular, sub-mucous, and mucous.	four coats , known successively from without as serous , muscular , sub - mucous , and mucous form The walls of the stomach .
 The cells of the gastric glands are thrown into a state of greater activity by the increased quantity of blood supply.	  the increased quantity of blood supply throws into a state of greater activity The cells of the gastric glands .
The action of the juice is aided by the heat of the parts, a temperature of about 99° Fahrenheit.	the heat of the parts , a temperature of about 99 ° Fahrenheit aids The action of the juice .
This opening is guarded by the folds of the membrane forming the ileo-cæcal valve, which permits the passage of material from the small to the large intestine, but prevents its backward movement.	the folds of the membrane forming the ileo - cæcal valve , which permits the passage of material from the small to the large intestine guard This opening , but prevents its backward movement .
It is held in its place by five ligaments, four of which are formed by double folds of the peritoneum.	five ligaments , four of which are formed by double folds of the peritoneum hold in its place It .
Thus the bile, prepared in the depths of the liver by the liver cells, is carried away by the bile ducts, and may pass directly into the intestines to mix with the food.	Thus the bile ducts carry away the bile , prepared in the depths of the liver by the liver cells , , and may pass directly into the intestines to mix with the food .
The work is done by the arterial blood brought to it by a great branch direct from the aorta, known as the hepatic artery, minute branches of which in the form of capillaries, spread themselves around the hepatic lobules.	the arterial blood brought to it by a great branch direct from the aorta , known as the hepatic artery , minute branches of which in the form of capillaries does The work , spread themselves around the hepatic lobules .
 After the blood has been robbed of its bile-making materials, it is collected by the veinlets that surround the lobules, and finds its way with other venous blood into the hepatic vein.	  After the blood has been robbed of its bile - making materials , the veinlets that surround the lobules collect it , and finds its way with other venous blood into the hepatic vein .
The chyle is propelled along the intestine by the worm-like contractions of its muscular walls.	the worm - like contractions of its muscular walls propel along the intestine The chyle .
In fact, the greatest part of absorption is accomplished by the small intestines.	In fact , the small intestines accomplish the greatest part of absorption .
 The intestines are suspended to the posterior wall of the abdomen by a double fold of peritoneum called the mesentery.	  a double fold of peritoneum called the mesentery suspends to the posterior wall of the abdomen The intestines .
The various physical processes by which the products of digestion are transferred from the digestive canal to the blood may be illustrated in a general way by the following simple experiments.	the following simple experiments may illustrate in a general way The various physical processes by which the products of digestion are transferred from the digestive canal to the blood .
The excess of food is not properly acted upon by the digestive juices, and is liable to undergo fermentation, and thus to become a source of irritation to the stomach and the intestines.	the digestive juices not properly act upon The excess of food , and is liable to undergo fermentation , and thus to become a source of irritation to the stomach and the intestines .
If imperfectly chewed, it is not readily acted upon by the gastric juice, and often undergoes fermentative changes which result in sour stomach, gastric pain, and other digestive disturbance.	If imperfectly chewed , the gastric juice not readily acts upon it , and often undergoes fermentative changes which result in sour stomach , gastric pain , and other digestive disturbance .
The process of gastric digestion was studied many years ago by Dr. Beaumont and others, in the remarkable case of Alexis St. Martin, a French-Canadian, who met with a gun-shot wound which left a permanent opening into his stomach, guarded by a little valve of mucous membrane.	Dr. Beaumont and others studied many years ago The process of gastric digestion , in the remarkable case of Alexis St. Martin , a French - Canadian , who met with a gun - shot wound which left a permanent opening into his stomach , guarded by a little valve of mucous membrane .
The production of artificial fistulæ in animals, a     method that has since proved so fruitful, was first suggested by     his work.	     his work , first suggested The production of artificial fistulæ in animals , a      method that has since proved so fruitful .
All the tissues of the body are traversed by exceedingly minute tubes called capillaries, which receive the blood from the arteries, and convey it to the veins.	exceedingly minute tubes called capillaries , which receive the blood from the arteries traverse All the tissues of the body , and convey it to the veins .
The apparatus of circulation is thus formed by the heart, the arteries, the capillaries, and the veins.	the heart , the arteries , the capillaries , and the veins thus forms The apparatus of circulation .
The heart is thus covered by the pericardial sac, but is not contained inside its cavity.	the pericardial sac thus covers The heart , but is not contained inside its cavity .
These two cavities are each divided by a horizontal partition into an upper and a lower chamber.	a horizontal partition into an upper and a lower chamber each divides These two cavities .
The openings from the ventricles into these vessels are guarded by the semilunar valves.	the semilunar valves guard The openings from the ventricles into these vessels .
 The flow of blood in the arteries is caused by the muscular force of the heart, aided by the elastic tissues and muscular fibers of the arterial walls, and to a certain extent by the muscles themselves.	  the muscular force of the heart , aided by the elastic tissues and muscular fibers of the arterial walls , and to a certain extent by the muscles themselves causes The flow of blood in the arteries .
Now red in color from its fresh oxygen, and laden with nutritive materials, it is distributed by the arteries to the various tissues of the body.	Now red in color from its fresh oxygen , and laden with nutritive materials , the arteries distribute it to the various tissues of the body .
From these capillaries the blood is carried by small veins which unite into a large trunk, the hepatic vein, which opens into the inferior vena cava.	From these capillaries small veins which unite into a large trunk carry the blood the hepatic vein , which opens into the inferior vena cava , .
The heart is not nourished by the blood which passes through it.	the blood which passes through it not nourishes The heart .
The muscular substance of the heart itself is supplied with nourishment by two little arteries called the _coronary arteries_, which start from the aorta just above two of the semilunar valves.	two little arteries called the _ coronary arteries _ , which start from the aorta just above two of the semilunar valves supply with nourishment The muscular substance of the heart itself .
Of this time one-fifth is occupied by the contraction of the auricles, two-fifths by the contraction of the ventricles, and the time during which the whole heart is at rest is two-fifths of the period.	Of this time the contraction of the auricles , two - fifths by the contraction of the ventricles , and the time during which the whole heart is at rest occupies one - fifth is two - fifths of the period .
The regular, rhythmic movement of the heart is maintained by the action of certain nerves.	the action of certain nerves maintains The regular , rhythmic movement of the heart .
The tone and caliber of the blood-vessels are controlled by certain vaso-motor nerves, which are distributed among the muscular fibers of the walls.	certain vaso - motor nerves , which are distributed among the muscular fibers of the walls control The tone and caliber of the blood - vessels .
The rate of the pulse is modified by age, fatigue, posture, exercise, stimulants, disease, and many other circumstances.	age , fatigue , posture , exercise , stimulants , disease , and many other circumstances modifies The rate of the pulse .
 In other cases the vessels are weakened by an unnatural fatty deposit.	  In other cases an unnatural fatty deposit weakens the vessels .
 The trachea is surmounted by a box-like structure of cartilage, about four and one-half inches long, called the larynx.	  a box - like structure of cartilage , about four and one - half inches long surmounts The trachea , called the larynx .
 The walls of the windpipe are strengthened by a series of cartilaginous rings, each somewhat the shape of a horseshoe or like the letter C, being incomplete behind, where they come in contact with the œsophagus.	  a series of cartilaginous rings , each somewhat the shape of a horseshoe or like the letter C strengthen The walls of the windpipe , being incomplete behind , where they come in contact with the œsophagus .
Now these delicate vessels running in the connective tissue are surrounded on all sides by air cells.	Now air cells surround on all sides these delicate vessels running in the connective tissue .
The spaces between the ribs are occupied by the intercostal muscles, while large muscles clothe the entire chest.	the intercostal muscles occupy The spaces between the ribs , while large muscles clothe the entire chest .
This breathing center is affected by the condition of the blood.	the condition of the blood affects This breathing center .
It is stimulated by an excess of carbon dioxid in the blood, and is quieted by the presence of oxygen.	an excess of carbon dioxid in the blood stimulate It , and is quieted by the presence of oxygen .
This experiment can be done by the student with only imperfect success, until practice brings some skill.	the student can do This experiment with only imperfect success , until practice brings some skill .
The condition of the lungs themselves is made known to the breathing center, by messages sent along the branches of the great pneumogastric nerve (page 276), leading from the lungs to the medulla oblongata.	messages sent along the branches of the great pneumogastric nerve ( page 276 ) , leading from the lungs to the medulla oblongata make known to the breathing center , The condition of the lungs themselves .
Snoring is caused by vibration of the soft palate during sleep, and is habitual with some, although it occurs with many when the system is unusually exhausted and relaxed.	vibration of the soft palate during sleep causes Snoring , and is habitual with some , although it occurs with many when the system is unusually exhausted and relaxed .
 Coughing is produced by irritation in the upper part of the windpipe and larynx.	  irritation in the upper part of the windpipe and larynx produces Coughing .
It is caused by an irritation of the nostrils or eyes.	an irritation of the nostrils or eyes causes It .
The salutary effect of sunshine is shown by the fact that mortality is usually greater on the shady side of the street.	the fact that mortality is usually greater on the shady side of the street shows The salutary effect of sunshine .
How the Air is Made Impure by Breathing.	How Breathing Makes Impure the Air .
These symptoms are often felt by those who are confined for an hour or more in a room where the atmosphere has been polluted by a crowd of people.	those who are confined for an hour or more in a room where the atmosphere has been polluted by a crowd of people often feels These symptoms .
 This tendency to inflammatory diseases of the air passages is aggravated by the overheated and overdried condition of the air in the room occupied.	the overheated and overdried condition of the air in the room occupied aggravates   This tendency to inflammatory diseases of the air passages .
If a mode of ventilation prove successful, it should not be interfered with by other means of entrance.	If a mode of ventilation prove successful , other means of entrance not should interfere with it .
The heat of the body is generated by the chemical changes, generally spoken of as those of oxidation, which are constantly going on in the tissues.	the chemical changes generate The heat of the body , generally spoken of as those of oxidation , which are constantly going on in the tissues .
The waste caused by this oxidation must be made good by a due supply of food to be built up into protoplasmic material.	a due supply of food to be built up into protoplasmic material must make good The waste caused by this oxidation .
 The practical working of this heat-regulating mechanism is well shown by exercise.	  exercise well shows The practical working of this heat - regulating mechanism .
This diminished capacity for respiration is clearly shown by the use of the _spirometer_, a simple instrument which accurately records the cubic measure of the lungs, and proves beyond denial the decrease of the lung space.	the use of the _ spirometer _ , a simple instrument which accurately records the cubic measure of the lungs clearly shows This diminished capacity for respiration , and proves beyond denial the decrease of the lung space .
    “The action of the heart and lungs is impaired by the influence of     the narcotic on the nervous system, but a morbid state of the     larynx, trachea, and lungs results from the direct action of the     smoke.	     “ the influence of      the narcotic on the nervous system impairs The action of the heart and lungs , but a morbid state of the      larynx , trachea , and lungs results from the direct action of the      smoke .
The nutritive material thus absorbed is conveyed by the blood plasma and the lymph to the various tissues to provide them with nourishment.	the blood plasma and the lymph conveys The nutritive material thus absorbed to the various tissues to provide them with nourishment .
 The elimination of these products is brought about by a special apparatus called organs of excretion.	  a special apparatus called organs of excretion bring about The elimination of these products .
A hair is formed by a depression, or furrow, the inner walls of which consist of the infolded outer skin.	a depression , or furrow , the inner walls of which consist of the infolded outer skin forms A hair .
But the nail is kept of proper size simply by the removal of its free edge.	But simply the removal of its free edge keeps of proper size the nail .
The coil of the gland is enveloped by minute blood-vessels.	minute blood - vessels envelop The coil of the gland .
In cool weather, when the skin is less active, a large amount of water is excreted by the kidneys, as is shown by the experience of those who drive a long distance in severe weather, or who have caught a sudden cold.	In cool weather , when the skin is less active , the kidneys excrete a large amount of water , as is shown by the experience of those who drive a long distance in severe weather , or who have caught a sudden cold .
Ointments rubbed in, are absorbed by the lymphatics in those parts where the skin is thin, as in the bend of the elbow or knee, and in the armpits.	the lymphatics in those parts where the skin is thin , absorb Ointments rubbed in , as in the bend of the elbow or knee , and in the armpits .
Parasitic skin diseases are thus greatly favored by the presence of an unclean skin.	the presence of an unclean skin thus greatly favors Parasitic skin diseases .
This can be done only by regular habits of personal cleanliness, not only of the skin, the hair, the teeth, the nails, and the clothing, but also by the rigid observance of a proper system in daily living.	only regular habits of personal cleanliness can do This the hair , the teeth , the nails , and the clothing , but also by the rigid observance of a proper system in daily living , not only of the skin , .
The sensation of chilliness first felt is caused by the contraction of the skin and its blood-vessels, so that the blood is forced back, as it were, into the deeper parts of the body.	the contraction of the skin and its blood - vessels causes The sensation of chilliness first felt , so that the blood is forced back , as it were , into the deeper parts of the body .
If even a chilliness occur after bathing, it must immediately be broken up by some appropriate methods, as lively exercise, brisk friction, hot drinks, and the application of heat.	If even a chilliness occur after bathing , some appropriate methods , immediately must break up it as lively exercise , brisk friction , hot drinks , and the application of heat .
The nails are often injured by too much interference, and should never be trimmed to the quick.	too much interference often injures The nails , and should never be trimmed to the quick .
In summer it is kept down by the perspiration and its rapid evaporation.	In summer the perspiration and its rapid evaporation keeps down it .
 Infectious and contagious diseases may be conveyed by the clothing.	  the clothing may convey Infectious and contagious diseases .
The pelvis is surrounded by reddish cones, about twelve in number, projecting into it, called the pyramids of Malpighi.	reddish cones , about twelve in number surround The pelvis , projecting into it , called the pyramids of Malpighi .
The different organs of the body are united by a common sympathy which regulates their action: this harmonious result is secured by means of the nervous system.	The different organs of the body are united by a common sympathy which regulates their action : means of the nervous system secure this harmonious result .
This core is surrounded by the white substance of Schwann, or medullary sheath, which gives the nerve its characteristic ivory-white appearance.	the white substance of Schwann , or medullary sheath , which gives the nerve its characteristic ivory - white appearance surrounds This core .
The whole nerve, not unlike a minute tendon in appearance, is covered by a dense sheath of fibrous tissue, in which the blood-vessels and lymphatics are distributed to the nerve fibers.	a dense sheath of fibrous tissue , in which the blood - vessels and lymphatics are distributed to the nerve fibers covers The whole nerve , not unlike a minute tendon in appearance , .
These are almost separated from each other by a deep median fissure.	a deep median fissure almost separates from each other These .
The cerebellum is separated from the cerebrum by a horizontal partition of membrane, a portion of the dura mater.	a horizontal partition of membrane separates from the cerebrum The cerebellum a portion of the dura mater , .
 The cerebellum is connected with other parts of the nervous system by strands of white matter on each side, radiating from the center and divided into numerous branches.	  strands of white matter connect with other parts of the nervous system The cerebellum on each side , radiating from the center and divided into numerous branches .
The brain and spinal cord are protected by three important membranes, known as the meninges,—the dura mater, the arachnoid, and the pia mater.	three important membranes , known as the meninges,—the dura mater , the arachnoid , and the pia mater protect The brain and spinal cord .
The arrangement of the parts of the spinal cord is best understood by a transverse section.	a transverse section best understands The arrangement of the parts of the spinal cord .
This power is possessed only by the gray matter of the cord, the white substance being simply a conductor.	only the gray matter of the cord possesses This power , the white substance being simply a conductor .
 Numerous other reflex centers are described by physiologists, but enough has been said to emphasize the great importance of the spinal cord as an independent nerve center, besides its function as a conductor of nervous impulses to and from the brain.	  physiologists describe Numerous other reflex centers , but enough has been said to emphasize the great importance of the spinal cord as an independent nerve center , besides its function as a conductor of nervous impulses to and from the brain .
This exhaustion of life is increased by exertion, and the process of repair is vastly promoted by rest.	exertion increases This exhaustion of life , and the process of repair is vastly promoted by rest .
In our waking moments the mind is kept incessantly active by the demands made on it through the senses.	In our waking moments the demands made on it through the senses keep incessantly active the mind .
One of the important elements of the brain is its albumen; this also is contracted by alcohol.	One of the important elements of the brain is its albumen ; alcohol also contracts this .
The stupefied faculties can hardly be aroused by any appeal.	any appeal hardly can arouse The stupefied faculties .
These drugs have been seized by the public and taken freely and carelessly for all sorts and conditions of trouble.	the public has seized These drugs and taken freely and carelessly for all sorts and conditions of trouble .
Its poisonous character is amply shown by the distressing prostration and pallor, the dizziness and faintness, with extreme nausea and vomiting, which follow its employment by a novice.	the distressing prostration and pallor , the dizziness and faintness amply shows Its poisonous character , with extreme nausea and vomiting , which follow its employment by a novice .
The honors of the great schools, academies, and colleges are very largely taken by the tobacco abstainers.	the tobacco abstainers very largely take The honors of the great schools , academies , and colleges .
This is proved by the result of repeated and extensive comparisons of the advanced classes in a great number of institutions in this country and in Europe.	the result of repeated and extensive comparisons of the advanced classes proves This in a great number of institutions in this country and in Europe .
 Such information is supplied by the common or general sensations.	  the common or general sensations supply Such information .
These taste buds are readily excited by savory substances, and transmit the impression along the connected nerve.	savory substances readily excite These taste buds , and transmit the impression along the connected nerve .
 The tongue is supplied with sensory fibers by branches from the fifth and eighth pairs of cranial nerves.	  branches from the fifth and eighth pairs of cranial nerves supply with sensory fibers The tongue .
The sense of taste is excited by stimulation of the mucous membrane of the tongue and of the palate, affecting the ends of the nerve fibers.	stimulation of the mucous membrane of the tongue and of the palate excites The sense of taste , affecting the ends of the nerve fibers .
The floor, sides, and roof of these cavities are formed by certain bones of the cranium and the face.	certain bones of the cranium and the face form The floor , sides , and roof of these cavities .
The sense of smell is excited by the contact of odorous particles contained in the air, with the fibers of the olfactory nerves, which are distributed over the delicate surface of the upper parts of the nasal cavities.	the contact of odorous particles contained in the air excites The sense of smell , with the fibers of the olfactory nerves , which are distributed over the delicate surface of the upper parts of the nasal cavities .
These latter nerves may be irritated by some substance like ammonia, resulting in a powerfully pungent sensation.	some substance like ammonia may irritate These latter nerves , resulting in a powerfully pungent sensation .
 The orbit is pierced through its posterior surface by an opening through which the nerve of sight, the optic, passes to the eyeball.	  an opening through which the nerve of sight , the optic , passes to the eyeball pierces through its posterior surface The orbit .
 The eye is bathed with a watery fluid, and protected by the eyelids and the eyebrows; it is moved in various directions, by muscles, all of which will soon be described.	  The eye is bathed with a watery fluid , and protected by the eyelids and the eyebrows ; muscles , all of which will soon be described move in various directions , it .
In order to obtain clear images, the same result must be accomplished by the eye.	In order to obtain clear images , the eye must accomplish the same result .
The action of the lens is aided by several refractive media in the eye.	several refractive media aids The action of the lens in the eye .
This defect is caused by an increase in the density of the crystalline lens, and an accompanying diminution in the ability to change its form.	an increase in the density of the crystalline lens causes This defect , and an accompanying diminution in the ability to change its form .
This is done by means of concave glasses, properly adjusted to meet the conditions of the eyes.	means of concave glasses do This , properly adjusted to meet the conditions of the eyes .
It is done by six little muscles, arranged in three pairs, which, with one exception, originate in the back of the cavity in which the eye rests.	six little muscles , arranged in three pairs , which , with one exception , originate in the back of the cavity in which the eye rests do It .
When one of these glands is blocked by its own secretion, the inflammation which results is called a “sty.”	When its own secretion , the inflammation which results is called a “ sty blocks one of these glands . ”
The fluid which has flowed over the eye is drained off by these canals into the nose.	these canals drain off The fluid which has flowed over the eye into the nose .
Various tests are now required by statute law in many states to be used for the detection of such defects of vision among employees in certain occupations.	statute law now requires Various tests in many states to be used for the detection of such defects of vision among employees in certain occupations .
Children suffering from defective vision are sometimes punished by teachers for supposed stupidity.	teachers for supposed stupidity sometimes punish Children suffering from defective vision .
Much injury may be done by reading in twilight, or by artificial light in the early morning, and by reading and working in badly lighted and ill-ventilated rooms.	reading in twilight may do Much injury , or by artificial light in the early morning , and by reading and working in badly lighted and ill - ventilated rooms .
 The hammer is attached by its long handle to the inner surface of the drum of the ear.	  its long handle to the inner surface of the drum of the ear attaches The hammer .
The round head is connected with the anvil by a movable joint, while the long projection of the anvil is similarly connected with the stirrup bone.	a movable joint connects with the anvil The round head , while the long projection of the anvil is similarly connected with the stirrup bone .
The plate of the stirrup is fixed by a membrane into the oval window of the inner wall of the tympanic chamber.	a membrane fixes The plate of the stirrup into the oval window of the inner wall of the tympanic chamber .
 The practice of snuffing up cold water into the nostrils is occasionally followed by an acute inflammation of the middle ear, some of the water finding its way through the Eustachian tube into this part of the organ of hearing.	  an acute inflammation of the middle ear , some of the water finding its way through the Eustachian tube into this part of the organ of hearing occasionally follows The practice of snuffing up cold water into the nostrils .
The sense of hearing is often injured by the use of tobacco.	the use of tobacco often injures The sense of hearing .
 Hearing may be impaired by the use of alcoholic beverages.	  the use of alcoholic beverages may impair Hearing .
In other individuals the visual impressions are diminished by the same process.	In other individuals the same process diminish the visual impressions .
This bone is attached by muscles and ligaments to the skull.	muscles and ligaments to the skull attach This bone .
These folds are called the true vocal cords, by the movements of which the voice is produced.	the movements of which the voice is produced call the true vocal cords , These folds .
The mechanism of the voice may be more easily understood by a study of Fig.	a study of Fig more easily may understand The mechanism of the voice .
 The form of this aperture may be changed by the delicately coordinate activities of the muscles of the larynx.	  the delicately coordinate activities of the muscles of the larynx may change The form of this aperture .
The differences in their characters are produced by changes in the position of the tongue, mouth, and lips.	changes in the position of the tongue , mouth , and lips produce The differences in their characters .
The muscles of the throat are frequently overstrained by loud talking, screaming, shouting, or by reading aloud too much.	loud talking , screaming , shouting , or by reading aloud too much frequently overstrains The muscles of the throat .
Attacks of sore throat due to improper methods of breathing and of using the voice should be treated by judicious elocutionary exercises and a system of vocal gymnastics, under the direction of proper teachers.	judicious elocutionary exercises and a system of vocal gymnastics should treat Attacks of sore throat due to improper methods of breathing and of using the voice , under the direction of proper teachers .
Good voices are often injured by injudicious management on the part of some incompetent instructor.	injudicious management often injures Good voices on the part of some incompetent instructor .
“A very good illustration of the action of the vocal bands in the production of the voice may be given by means of a piece of bamboo or any hollow wooden tube, and a strip of rubber, about an inch or an inch and a half wide, cut from the pure sheet rubber used by dentists.	“ means of a piece of bamboo or any hollow wooden tube , and a strip of rubber , about an inch or an inch and a half wide , cut from the pure sheet rubber used by dentists may give A very good illustration of the action of the vocal bands in the production of the voice .
 Lacerated and contused wounds are made by a tearing or bruising instrument, for example, catching the finger on a nail.	a tearing or bruising instrument makes   Lacerated and contused wounds , for example , catching the finger on a nail .
It is often followed by serious and permanent results.	serious and permanent results often follow It .
It can also be used by the patient occasionally, especially during convalescence.	the patient also can use It occasionally , especially during convalescence .
Dishes and all utensils should be kept scrupulously clean by frequent boiling.	frequent boiling should keep scrupulously clean Dishes and all utensils .
This may be done by an emetic given as follows:	an emetic given may do This as follows :
 The following instructions for the management of contagious diseases were prepared for the National Board of Health by an able corps of scientists and experienced physicians.	  an able corps of scientists and experienced physicians prepared for the National Board of Health The following instructions for the management of contagious diseases .
This plan has been rigidly followed by the author, first, because he fully realizes the limitations and restrictions of the subject; and secondly, because he wishes to emphasize the fact that expensive and complicated apparatus is by no means necessary to illustrate the great principles of anatomy and physiology.	the author rigidly has followed This plan , first , because he fully realizes the limitations and restrictions of the subject ; and secondly , because he wishes to emphasize the fact that expensive and complicated apparatus is by no means necessary to illustrate the great principles of anatomy and physiology .
The board should now be     fixed by elastic bands, or by any other convenient means, upon the     stage of the microscope, so as to bring the membrane of the foot     under the object glass.	elastic bands now      should fix The board , or by any other convenient means , upon the      stage of the microscope , so as to bring the membrane of the foot      under the object glass .
“In a large lamp-chimney, the top of which is closed by a tightly fitting perforated cork (A), is arranged a pair of rubber bags (C) which are attached to a Y connecting tube (B), to be had of any dealer in chemical apparatus or which can be made by a teacher having a bunsen burner and a little practice in the manipulation of glass (Fig. 171).	“ In a large lamp - chimney , a tightly fitting perforated cork ( A ) , closes the top of which is arranged a pair of rubber bags ( C ) which are attached to a Y connecting tube ( B ) , to be had of any dealer in chemical apparatus or which can be made by a teacher having a bunsen burner and a little practice in the manipulation of glass ( Fig . 171 ) .
This disk is held to the edge of the chimney by a wide elastic band (F).	a wide elastic band ( F ) holds to the edge of the chimney This disk .
Thus the first row is formed by the ends of the metacarpals, the second by the ends of the first phalanges, and the third by the ends of the second phalanges.	Thus the ends of the metacarpals form the first row , the second by the ends of the first phalanges , and the third by the ends of the second phalanges .
The pulse of a sleeping child can often be counted at the anterior fontanelle by the eye alone.	the eye alone often can count at the anterior fontanelle The pulse of a sleeping child .
It was supposed by the ancients to contain only air, hence the name.	the ancients supposed It to contain only air , hence the name .
  [6] The mechanism of this remarkable effect is clearly shown by an  experiment which the late Dr. Oliver Wendell Holmes used to take  delight in performing in his anatomical lectures at the Harvard  Medical College.	   [ 6 ] an   experiment the late Dr. Oliver Wendell Holmes used which to take   delight in performing in his anatomical lectures at the Harvard   Medical College clearly shows The mechanism of this remarkable effect .
The small intestines are suspended from the back wall  of the cavity by a double fold of the peritoneum, called the  mesentery.	a double fold of the peritoneum suspends from the back wall   of the cavity The small intestines , called the   mesentery .
The bowels are also protected from external cold by several  folds of this membrane loaded with fat.	several   folds of this membrane loaded with fat also protect from external cold The bowels .
  [26] The teeth of children should be often examined by the dentist,  especially from the beginning of the second dentition, at about the  sixth year, until growth is completed.	   [ 26 ] the dentist ,   often should examine The teeth of children especially from the beginning of the second dentition , at about the   sixth year , until growth is completed .
It is usually caused by germs which enter the body with the  air breathed.	germs which enter the body with the   air breathed usually cause It .
They were forced into the theory of the Trinity by the necessity of those contrary assertions, and they had to make it a mystery protected by curses to save it from a reductio ad absurdam.	the necessity of those contrary assertions forced into the theory of the Trinity them , and they had to make it a mystery protected by curses to save it from a reductio ad absurdam .
When the muddle was at its very worst, the church was confronted by enormous political opportunities.	When the muddle was at its very worst , enormous political opportunities confronted the church .
The practical unanimity of Nicaea was secured by threats, and then, turning upon the victors, he sought by threats to restore Arius to communion.	threats secured The practical unanimity of Nicaea , and then , turning upon the victors , he sought by threats to restore Arius to communion .
